TIC_ID,T_eff (K),Start_time (TBJD),End_time (TBJD),Peak_time (TBJD),Amplitude,Duration (days),Flare_energy (erg),ED (s)
354572301,3114,2178.655093,2178.659491,2178.655787,0.169557336,0.004398201,6.40E+28,2370.014581
354572301,3114,2193.952417,2193.956352,2193.953111,0.154029661,0.003935189,5.03E+28,2038.819322
354572301,3114,2198.027642,2198.03204,2198.027874,0.061263738,0.00439813,6.24E+28,2292.609139
364588501,5605,2180.440035,2180.443276,2180.44073,0.035721328,0.00324071,1.33E+31,1729.457109
364588501,5605,2194.136926,2194.146648,2194.139009,0.020699792,0.009722166,8.40E+31,3386.197392
375034557,5913,2176.082943,2176.088961,2176.084332,0.001961874,0.006018589,7.46E+30,168.3354931
381949410,3543,2174.435124,2174.453411,2174.437207,0.275539281,0.018286996,4.45E+31,36219.72753
382043650,3432,2179.288708,2179.321578,2179.290328,0.277228372,0.032870312,8.30E+31,46197.37037
388901191,3631,2188.215936,2188.218251,2188.216399,0.022033807,0.002314857,2.01E+33,485.0728643
388901191,3631,2193.105114,2193.108355,2193.10604,0.003870199,0.003240761,6.63E+32,44.71698094
408188366,3434,2193.031272,2193.034744,2193.032198,0.186860657,0.003472213,1.14E+30,1480.418405
408188366,3434,2196.805554,2196.813193,2196.80648,0.250752125,0.007638815,7.47E+30,4593.265677
408217918,3161,2180.09092,2180.094855,2180.091151,0.439006254,0.003935242,2.79E+28,1397.188946
29779873,,2182.643798,2182.650279,2182.64403,0.473732545,0.006481363,,15842.73539
29779873,,2183.864146,2183.87109,2183.865535,0.563894732,0.006944317,,8620.90077
29830830,3608,2175.211726,2175.214504,2175.212652,0.043979251,0.002777736,3.62E+29,1148.23726
30944189,,2194.099666,2194.101981,2194.10036,0.331866469,0.002314802,,2128.462195
427346731,3438,2181.52797,2181.53723,2181.529128,0.037747768,0.009259475,2.25E+30,3344.959071
427346731,3438,2183.856953,2183.870611,2183.858805,0.045571254,0.013657653,5.77E+30,6013.321876
427346731,3438,2194.405017,2194.410573,2194.405943,0.059372634,0.005555579,9.74E+29,2522.410844
427346731,3438,2196.567984,2196.571919,2196.568216,0.047794097,0.003935183,4.76E+29,1738.853898
450060052,3296,2177.81921,2177.831942,2177.820136,0.050785636,0.012731755,,6277.134383
450060052,3296,2193.423959,2193.433218,2193.424422,0.068023748,0.009259204,,5499.550995
471012347,,2194.879117,2194.889302,2194.880968,0.119442535,0.010185067,,20884.33072
7491381,5692,2207.292284,2207.306867,2207.294135,0.079558773,0.014583165,2.00E+32,8908.861671
7491381,5692,2213.560478,2213.566959,2213.561404,0.022807726,0.006481366,1.60E+31,1284.875013
7491381,5692,2221.87979,2221.894604,2221.880484,0.022594823,0.014814517,9.13E+31,3293.05465
20096356,5458,2205.962319,2205.968106,2205.962781,0.008638398,0.005787029,9.20E+30,903.3745882
20096356,5458,2226.14312,2226.146592,2226.144046,0.014051542,0.003472147,3.76E+30,671.9577675
21540586,5417,2210.546476,2210.550874,2210.546939,0.04751025,0.004398095,2.92E+31,3530.76566
21540586,5417,2210.837908,2210.844852,2210.839065,0.05640544,0.006944359,6.76E+31,5138.990522
33834564,3258,2208.846965,2208.84928,2208.847428,0.64037269,0.002314784,2.37E+29,3881.22414
33864387,3443,2217.58926,2217.592501,2217.589491,0.009022383,0.00324071,9.22E+28,343.4980296
33878971,3117,2207.597469,2207.600247,2207.5977,0.089378647,0.002777743,3.68E+28,1160.253349
33878971,3117,2207.602561,2207.606496,2207.603024,0.120135471,0.003935136,1.04E+29,2425.765825
33878971,3117,2220.757056,2220.75775,2220.757287,0.205848248,0.000694438,4.85E+27,677.1159098
33881250,3151,2221.957455,2221.958381,2221.957687,0.176526856,0.000925922,1.22E+28,848.0664112
34527902,3138,2216.670453,2216.675083,2216.671147,0.321728383,0.004629616,2.22E+29,7507.500356
34527902,3138,2216.69337,2216.698462,2216.694527,0.250762247,0.005092577,2.07E+29,6299.579748
35635120,4730,2203.256441,2203.260377,2203.257599,0.096973626,0.003935287,8.50E+30,210.9213955
37606355,3302,2222.267963,2222.292268,2222.270046,0.237102238,0.02430519,6.60E+31,42218.31314
37606355,3302,2222.359628,2222.377684,2222.361017,0.094373413,0.018055281,1.49E+31,11931.84384
37606355,3302,2224.893381,2224.922315,2224.894307,0.022210629,0.028934618,3.41E+31,16508.6198
37659841,,2204.086977,2204.091838,2204.088134,0.40066538,0.004861151,,8753.65786
37659841,,2216.520525,2216.525618,2216.520988,0.045450884,0.005092573,,1445.311705
38515801,3249,2212.744385,2212.748551,2212.745542,0.15556704,0.004166574,1.85E+29,1840.28477
43085522,,2221.775543,2221.816283,2221.777394,0.13782938,0.040740159,,64959.92549
48523939,,2210.197477,2210.201643,2210.19794,0.033834907,0.004166699,,3487.788625
49672084,3322,2222.702272,2222.712457,2222.702735,0.019856692,0.010185062,7.57E+29,2955.705355
49672084,3322,2224.941823,2224.947842,2224.943675,0.18849354,0.006018422,1.15E+30,9320.703533
53417036,5554.939941,2218.362379,2218.371175,2218.363305,0.004543801,0.008796284,9.63E+30,112.6989947
55269690,4974.779785,2213.448354,2213.453215,2213.449511,0.013120952,0.004861047,1.18E+30,116.023674
23369524,3532,2211.868922,2211.87332,2211.869848,0.063624904,0.004398226,7.72E+29,6613.932975
23369524,3532,2221.272758,2221.277619,2221.273915,0.036919407,0.004861144,4.48E+29,3270.145588
23369524,3532,2225.09198,2225.103322,2225.092443,0.022751607,0.011342568,2.42E+30,7514.074485
24452802,3164,2212.43276,2212.436926,2212.433454,0.023123944,0.004166575,1.26E+29,1143.848657
24452802,3164,2216.919707,2216.926651,2216.920401,0.044118849,0.006944306,5.25E+29,3134.882494
55663720,3433,2221.811273,2221.815439,2221.812199,0.048058354,0.004166595,4.27E+29,1482.427681
66740505,,2204.887871,2204.894121,2204.888565,0.622007537,0.006249981,,8536.654446
66740505,,2219.542279,2219.551538,2219.543437,0.438975151,0.009259033,,10335.20917
67160409,3290,2216.81284,2216.817007,2216.813303,0.026114014,0.004166603,7.18E+28,1356.526962
67160409,3290,2219.816024,2219.81857,2219.816718,0.039404583,0.002546239,3.30E+28,1061.547694
72417989,2837,2210.087625,2210.090171,2210.088319,1.264487561,0.002546284,2.20E+28,5347.567284
79777560,,2206.44972,2206.452267,2206.450183,0.119899134,0.002546354,,1754.31851
79777560,,2219.017485,2219.023272,2219.019105,0.15576768,0.005787081,,3863.039053
93281951,3478,2226.848005,2226.852172,2226.849394,0.220690044,0.004166509,1.43E+30,4658.241327
95251344,4367,2219.755905,2219.761923,2219.756368,0.057594339,0.006018404,2.34E+30,1085.208237
95328477,3766,2224.390824,2224.396148,2224.392445,0.14274819,0.005323928,2.33E+30,4419.553153
106344480,3621,2218.664728,2218.673524,2218.664959,0.025664424,0.008796445,2.09E+30,2983.681806
106344480,3621,2220.953188,2220.972169,2220.953882,0.020062699,0.018981725,6.35E+30,3611.848379
106344480,3621,2224.94003,2224.945354,2224.940956,0.052281007,0.005324103,1.06E+30,2687.647662
106493402,3291,2223.569615,2223.57193,2223.570309,0.253013335,0.002314835,1.14E+29,2692.327787
25118964,3323,2203.159441,2203.163608,2203.160599,0.198171768,0.004166595,5.47E+29,3529.421428
25118964,3323,2224.803989,2224.813248,2224.804915,0.066039629,0.009259115,1.12E+30,2769.868814
141807839,3259,2213.136815,2213.144453,2213.137509,0.037075853,0.007638899,1.27E+30,2982.458158
141807839,3259,2218.479196,2218.482899,2218.480121,0.212803291,0.003703718,5.73E+29,3110.539679
141807839,3259,2218.965308,2218.969244,2218.966466,0.087862875,0.0039352,4.65E+29,2239.542191
141807839,3259,2225.106997,2225.115562,2225.108155,0.019401257,0.008564845,7.09E+29,1155.362779
141975926,,2209.493704,2209.496019,2209.494399,0.114642451,0.002314822,,1038.510099
141975926,,2226.902132,2226.907688,2226.902826,0.042922472,0.005555593,,1889.69366
143209291,3273,2213.503728,2213.51183,2213.505117,0.096778056,0.008101751,1.23E+30,5954.92402
143209291,3273,2217.574296,2217.579388,2217.574759,0.071968084,0.005092542,4.78E+29,3732.675887
143209292,3173,2213.503728,2213.508357,2213.505117,0.290879594,0.004629572,1.80E+29,3628.066893
143209292,3173,2217.574296,2217.579388,2217.574759,0.185614318,0.005092543,2.00E+29,3705.875121
149216532,3178,2225.067121,2225.074297,2225.068973,1.237930904,0.007175859,1.28E+30,18488.64009
149347629,3162,2221.440645,2221.445043,2221.441802,0.399745944,0.004398107,6.54E+29,6513.692818
29779873,,2206.791798,2206.795501,2206.792261,0.551049756,0.003703651,,4928.451566
29779873,,2226.44851,2226.454065,2226.448741,0.043463446,0.005555499,,1943.657926
29780677,2849,2215.818871,2215.822806,2215.819797,0.160168388,0.003935142,8.16E+27,1802.517348
149539114,5367,2213.401156,2213.405785,2213.402081,0.050895134,0.004629594,1.64E+31,2328.950613
149913598,,2212.557949,2212.561652,2212.558875,0.44363772,0.003703688,,5230.912249
150188736,3720,2209.127548,2209.13102,2209.128474,0.116647117,0.003472227,1.15E+30,4538.514891
150188736,3720,2227.477084,2227.480324,2227.47801,0.083605037,0.003240729,5.17E+29,2063.386595
150432211,3264,2203.395224,2203.398465,2203.395455,0.20400659,0.003240765,2.23E+29,6140.87795
151584725,3761,2223.495784,2223.501108,2223.496479,0.028716788,0.005323991,7.24E+29,1223.539243
160329609,2998,2220.403967,2220.415541,2220.404662,0.022470857,0.011573928,4.91E+29,5906.801826
160329609,2998,2222.356949,2222.361579,2222.357644,0.069865613,0.004629558,9.93E+28,3156.375301
167087044,3311,2205.249224,2205.254317,2205.249919,0.080469389,0.005092612,1.61E+29,1617.594534
167163906,5464.819824,2211.692228,2211.709589,2211.693154,0.023536887,0.017361164,5.54E+31,1954.226913
167551757,,2203.591931,2203.59957,2203.593551,0.025236173,0.007638959,,1618.81925
167551757,,2212.285746,2212.305422,2212.286672,0.061616651,0.01967604,,9346.449913
167551757,,2217.9719,2217.975141,2217.972595,0.074614672,0.003240767,,1485.539336
167551757,,2227.328669,2227.333299,2227.329132,0.022536182,0.004629648,,1289.364348
167574282,5290.930176,2222.15696,2222.168766,2222.157655,0.057287244,0.011805625,5.66E+31,4806.06037
176955267,3247,2219.070015,2219.071866,2219.070478,0.071085484,0.001851866,2.94E+28,1296.842394
176955267,3247,2221.300819,2221.304059,2221.301745,0.078188199,0.003240765,1.09E+29,2760.454926
29987437,,2207.491289,2207.492215,2207.49152,0.113668616,0.000925915,,417.9988379
201426753,3729,2208.051174,2208.062286,2208.051406,0.010892494,0.011111108,1.67E+30,1037.074952
201426753,3729,2208.639369,2208.644924,2208.640063,0.023005917,0.005555549,4.88E+29,684.574864
201426753,3729,2222.391592,2222.394833,2222.391824,0.028655892,0.003240697,2.01E+29,546.049703
219396049,3329,2210.84354,2210.871549,2210.844235,0.293065953,0.028008722,3.67E+31,33836.81405
219396049,3329,2210.84817,2210.867382,2210.848633,0.355238705,0.019212595,1.94E+31,26204.07938
219396049,3329,2210.852568,2210.860901,2210.853262,0.546213154,0.008333173,4.19E+30,13169.59998
220432563,3387,2226.787199,2226.796921,2226.787662,0.183142897,0.00972202,3.22E+30,15515.60773
220433363,3410,2202.726537,2202.736028,2202.727,0.034536725,0.009490611,9.35E+29,2757.970211
220433364,3268,2202.726538,2202.736491,2202.727,0.067687005,0.009953567,5.36E+29,2805.955497
220473309,3884,2209.533038,2209.54577,2209.534196,0.003236762,0.012731269,4.04E+30,153.4876043
220473309,3884,2226.272327,2226.281123,2226.273716,0.032820226,0.008796113,3.26E+30,691.0021688
231799463,,2204.482086,2204.485327,2204.48278,212.7741765,0.003240718,,4622.946556
231799463,,2206.472813,2206.475822,2206.473507,67.23195482,0.003009237,,2367.737295
231799463,,2206.729061,2206.731838,2206.729755,88.11621212,0.002777758,,2761.774388
231799463,,2220.111155,2220.115784,2220.111386,62.40985409,0.004629605,,3719.280894
231799463,,2224.588214,2224.596547,2224.588445,20.4234491,0.008333288,,2937.843228
31852565,3458,2221.183226,2221.186929,2221.183689,0.288187985,0.003703647,9.02E+29,6099.00356
32052779,3339,2208.188743,2208.194993,2208.1899,0.097875991,0.006249865,4.48E+29,1658.77619
32052779,3339,2212.901373,2212.90415,2212.901836,0.085057103,0.002777719,1.22E+29,1070.765221
32068500,3444,2211.107816,2211.109437,2211.108048,0.268069,0.001620337,1.17E+29,2282.966999
32089522,3435,2215.95565,2215.959585,2215.956807,0.843681722,0.003935136,1.45E+30,7936.306816
235062311,3178,2226.891115,2226.892041,2226.891346,0.077761789,0.000925906,2.57E+27,425.3355515
255563650,3428,2207.565549,2207.568095,2207.565781,0.015050564,0.00254631,6.27E+28,899.0724173
260351540,5027,2208.396555,2208.401647,2208.397944,0.037928187,0.005092606,5.92E+30,781.6578606
264599508,3183,2202.898142,2202.905549,2202.898836,0.059221092,0.007407704,4.69E+29,2077.634462
264599508,3183,2202.906938,2202.912262,2202.907401,0.115881197,0.005324287,4.15E+29,2836.156433
271975726,3110,2202.007935,2202.010482,2202.00863,0.362934474,0.002546324,6.98E+28,2728.094087
271975726,3110,2204.53875,2204.541991,2204.539213,0.100542101,0.003240776,5.36E+28,1508.04342
272086159,3262,2224.830928,2224.833243,2224.831622,0.283217117,0.00231485,5.85E+28,1904.688742
272232401,3397,2227.543252,2227.568021,2227.544409,0.009274716,0.024768922,6.84E+30,10106.22612
272232401,3397,2227.546493,2227.551354,2227.546956,0.071648134,0.00486119,5.78E+29,4958.113422
32644711,3241,2207.819151,2207.82216,2207.819845,0.276274587,0.003009226,1.02E+29,1860.545119
32644711,3241,2219.75182,2219.756218,2219.752515,0.071621301,0.00439805,1.20E+29,1357.379234
281582156,4971,2227.308691,2227.312858,2227.309385,0.011428409,0.004166729,2.23E+30,358.2378705
281582156,4971,2227.432304,2227.437165,2227.433693,0.0515369,0.004861183,6.87E+30,1441.56888
282501711,3228,2215.520383,2215.524549,2215.520614,0.012637729,0.004166618,8.64E+28,2415.815815
282501711,3228,2226.798788,2226.80226,2226.799482,0.093277695,0.003472082,1.94E+29,7055.297304
294754396,3812,2219.684067,2219.688697,2219.685224,0.00749264,0.00462957,2.38E+29,105.9225172
300651846,3245,2209.641411,2209.64743,2209.641874,0.079410477,0.006018613,4.68E+29,2236.042891
302962949,3181,2217.666313,2217.681359,2217.668628,0.179356262,0.01504606,5.38E+30,35821.41568
32874669,5147,2204.978937,2204.992594,2204.980094,0.035150948,0.013657363,2.93E+31,1884.650014
317417870,3689,2223.720565,2223.722648,2223.72126,0.02975352,0.002083267,1.34E+29,1023.073468
317551218,3736,2202.38551,2202.387594,2202.386205,0.063103652,0.002083344,2.64E+29,1306.991678
339668420,5395,2221.134677,2221.161297,2221.136297,0.089679911,0.02662075,3.86E+32,11593.92359
348898049,5225.910156,2203.079285,2203.085767,2203.080442,0.056612442,0.006481573,5.10E+30,1035.540577
348992095,3321,2212.66695,2212.67482,2212.66857,0.368876673,0.007870452,1.50E+30,12223.57752
348992095,3321,2219.313328,2219.317031,2219.314022,0.127645696,0.003703748,1.36E+29,2221.951035
349152140,4575,2227.340846,2227.349874,2227.342004,0.201783091,0.009027853,3.84E+31,8534.111991
349192028,3682,2205.779762,2205.808234,2205.780919,0.130422908,0.028472684,9.51E+31,35862.99079
354572301,3114,2224.773647,2224.776193,2224.774341,0.090309816,0.00254624,1.28E+28,733.586284
358176584,3670,2210.624313,2210.627785,2210.625007,0.265429843,0.003472249,1.23E+30,5440.922384
358176584,3670,2221.145019,2221.149186,2221.145482,0.063191758,0.004166713,6.73E+29,2285.370703
363963079,3135,2202.51237,2202.517231,2202.513527,0.246428252,0.004861239,4.59E+29,3651.201756
364588501,5605,2205.902622,2205.9054,2205.903316,0.021202991,0.002777772,7.49E+30,1078.641724
364588501,5605,2213.643351,2213.651684,2213.644277,0.01385031,0.008333328,4.90E+31,2157.299938
375034557,5913,2218.608529,2218.616862,2218.609918,0.015050493,0.008333385,4.29E+31,2118.719551
375034557,5913,2222.59929,2222.615725,2222.602068,0.002743214,0.016435252,5.77E+31,903.8939229
375091818,3211,2218.364144,2218.381736,2218.365764,0.131480454,0.017592465,3.21E+30,15386.74333
381949410,3543,2226.856979,2226.865544,2226.857442,0.031909857,0.008564654,2.44E+30,3694.158662
33714944,3396,2208.489778,2208.493944,2208.490472,0.02581611,0.004166602,1.42E+29,1139.23241
33714944,3396,2210.429563,2210.431183,2210.430026,0.090937186,0.001620346,2.86E+28,651.5693889
382043650,3432,2227.474996,2227.48032,2227.475459,0.042421212,0.005323963,3.17E+29,718.1924869
382258517,,2216.215557,2216.249584,2216.216714,0.02468972,0.034027461,,22228.92319
711366839,,2221.775543,2221.816051,2221.777394,0.172073398,0.040508681,,64848.0124
38827910,5304,2234.249186,2234.266084,2234.24988,0.033463275,0.016897823,9.20E+31,5062.598139
38827910,5304,2248.135045,2248.145462,2248.135508,0.020392565,0.010416479,2.58E+31,2066.979498
55269690,4974.779785,2240.650586,2240.659151,2240.65128,0.028801347,0.008564707,8.03E+30,1042.096668
65673065,3737,2238.371929,2238.373781,2238.372392,0.077653314,0.001851826,2.95E+29,1803.684447
68070930,3275,2246.172194,2246.187935,2246.173352,0.237734473,0.015740431,5.92E+30,37396.33026
7843830,3334,2237.663776,2237.6691,2237.665397,0.198820189,0.005324178,5.10E+29,4112.019551
7843830,3334,2238.186934,2238.192027,2238.188555,0.139767663,0.005092685,3.91E+29,3229.276306
7843830,3334,2250.36992,2250.372466,2250.370614,0.150222383,0.002546294,9.02E+28,1496.697855
106344480,3621,2230.173612,2230.176852,2230.173843,0.01441799,0.003240758,1.95E+29,685.0967423
106344480,3621,2237.100221,2237.106471,2237.100684,0.016841528,0.006249949,8.49E+29,1606.738647
106344480,3621,2239.11108,2239.119182,2239.112469,0.008834034,0.008101753,6.33E+29,637.811432
122723011,,2243.918446,2243.927011,2243.919372,0.127986805,0.008564723,,14553.10884
122902148,3285,2233.123651,2233.132679,2233.124577,0.084240378,0.009027826,5.59E+29,3862.586316
123480394,3012,2234.317,2234.319778,2234.317926,0.190545323,0.002777807,4.48E+28,5832.573157
131799991,2934,2247.711984,2247.715456,2247.712679,0.920831469,0.003472228,9.28E+28,15212.62706
140859822,,2243.53951,2243.542057,2243.540205,0.206986535,0.002546307,,1792.630678
141807839,3259,2234.825105,2234.832513,2234.826031,0.129164826,0.007407449,2.38E+30,6354.288866
141807839,3259,2235.652425,2235.663767,2235.654277,0.124001213,0.011342655,4.20E+30,7042.292397
141807839,3259,2247.133984,2247.143243,2247.134679,0.017099104,0.009259327,1.98E+30,3874.21523
141807839,3259,2250.586323,2250.592573,2250.586555,0.012261421,0.006250043,4.81E+29,1149.31589
141807839,3259,2250.673824,2250.692111,2250.674287,0.013082558,0.018287163,3.25E+30,2320.128412
149913598,,2232.338912,2232.341921,2232.339838,0.068803614,0.00300925,,913.2233285
